user,text,date,emotion,sentiment,clean_text,preprocessed_text,nuevosentimiento,adjetivos_positivo,verbos_positivo,sustantivos_positivo,adjetivos_neutro,verbos_neutro,sustantivos_neutro,adjetivos_negativo,verbos_negativo,sustantivos_negativo
@juliosuarezmor6,HOLA VOLVÍ!! FELIZ Y PROSPERO 2024 PARA TODOS!!!! OJALÁ NOS LIBREMOS DE TODOS LOS CORRUPTOS ZURDOS!!!!!!,"Jan 5, 2024 · 11:53 PM UTC",successful,powerful,HOLA VOLV FELIZ Y PROSPERO  PARA TODOS OJAL NOS LIBREMOS DE TODOS LOS CORRUPTOS ZURDOS,hola volv feliz prospero ojal libremos corruptos zurdos,positivo,0,0,1,0,0,0,0,0,0
@JohnnyAbraham,"“Muchos dicen que está mal cambiar por alguien, quizá no cambiar, sino mejorar. Hay personas que merecen nuestras mejores versiones. Mejorar por nosotros y por personas que se lo merecen no está mal, mal estaría no crecer o evolucionar y perder a esa persona maravillosa solo por no salir de nuestra zona de confort.” ¿Coincides con esto? Comenta SI","Jan 6, 2024 · 3:13 AM UTC",successful,powerful,Muchos dicen que est mal cambiar por alguien quiz no cambiar sino mejorar Hay personas que merecen nuestras mejores versiones Mejorar por nosotros y por personas que se lo merecen no est mal mal estara no crecer o evolucionar y perder a esa persona maravillosa solo por no salir de nuestra zona de confort Coincides con esto Comenta SI,dicen cambiar alguien quiz cambiar sino mejorar persona merecen mejores versiones mejorar persona merecen estara crecer evolucionar perder persona maravillosa solo salir zona confort coincides comenta,positivo,1,0,5,1,0,3,1,0,3
@elianabecam,"Me hicieron venir pa la casa que porque me iban a mandar una cosa. Una cosa, era comida. 🙊 Espero que no tenga burundanga jajajaja aunque ni con brujería lograrán enamorarme, porque ahora estoy que no me conquista ni Colón Cristóbal. Jsjsjs","Jan 6, 2024 · 3:04 AM UTC",successful,powerful,Me hicieron venir pa la casa que porque me iban a mandar una cosa Una cosa era comida  Espero que no tenga burundanga jajajaja aunque ni con brujera lograrn enamorarme porque ahora estoy que no me conquista ni Coln Cristbal Jsjsjs,hicieron venir casa iban mandar cosa cosa comida espero burundanga jajajaja aunque brujera lograrn enamorarme ahora conquista coln cristbal jsjsjs,positivo,0,0,2,0,0,1,0,0,1
@Jayane021,Rumo a próxima conquista ❤,"Jan 6, 2024 · 3:03 AM UTC",successful,powerful,Rumo a prxima conquista ,rumo prxima conquista,positivo,0,0,0,0,0,0,0,0,0
@PagliaSanti,Hoy venia x la ruta y me decía coso todo eso es de beneton... a mira q loco... si y antes era de la corona inglesa.... a mira y como fue eso?.Y un espía inglés paso un año viviendo con los originarios yendo de acuífero en acuífero conociendo y en la conquista del desierto fue ez.,"Jan 6, 2024 · 2:54 AM UTC",successful,powerful,Hoy venia x la ruta y me deca coso todo eso es de beneton a mira q loco si y antes era de la corona inglesa a mira y como fue esoY un espa ingls paso un ao viviendo con los originarios yendo de acufero en acufero conociendo y en la conquista del desierto fue ez,venia ruta deca coso beneton mira loco corona inglesa mira esoy espa ingls paso viviendo originarios yendo acufero acufero conociendo conquista desierto,positivo,0,0,0,0,0,0,0,0,0
@IlDruze,Lrt esa es una de las razones por las cuales no soporto a los árabes —particularmente musulmanes—: lloran por colonización pero se dan golpes en el pecho cuando hablan de la conquista árabe. Más o menos igual con ciertos grupos indígenas y movimientos indigenistas.,"Jan 6, 2024 · 2:50 AM UTC",successful,powerful,Lrt esa es una de las razones por las cuales no soporto a los rabes particularmente musulmanes lloran por colonizacin pero se dan golpes en el pecho cuando hablan de la conquista rabe Ms o menos igual con ciertos grupos indgenas y movimientos indigenistas,razones cuales soporto rabes particularmente musulmanes lloran colonizacin golpes pecho hablan conquista rabe menos igual ciertos grupos indgenas movimientos indigenistas,positivo,0,1,0,0,0,0,0,0,0
@BKihyunista,No puedo creer que en serio haya gente latina diciendo que lo que hicieron los españoles con su conquista de mrd fue bueno y que sin ellos no hubiéramos evolucionado que tan pdj deber ser para decir algo así XD,"Jan 6, 2024 · 2:45 AM UTC",successful,powerful,No puedo creer que en serio haya gente latina diciendo que lo que hicieron los espaoles con su conquista de mrd fue bueno y que sin ellos no hubiramos evolucionado que tan pdj deber ser para decir algo as XD,puedo creer serio gente latina diciendo hicieron espaoles conquista bueno hubiramos evolucionado deber decir,positivo,1,0,2,0,0,3,0,0,2
@AndreaGil244,"La Guaira conquista su tercer triunfo del Round Robin.  Junior Guerra se acredita la victoria, también el excelente trabajo del bullpen.  Con el madero la vieron clarita 👀: Wilson García 4-4 con 3 CI, 2 CA. Puig 4-2 con HR, 3 CI. Reginatto 4-3 con 4 CA. #lvbp","Jan 6, 2024 · 2:14 AM UTC",successful,powerful,La Guaira conquista su tercer triunfo del Round Robin  Junior Guerra se acredita la victoria tambin el excelente trabajo del bullpen  Con el madero la vieron clarita  Wilson Garca  con  CI  CA Puig  con HR  CI Reginatto  con  CA lvbp,guaira conquista tercer triunfo round robin junior guerra acredita victoria tambin excelente trabajo bullpen madero vieron clarita wilson garca puig reginatto lvbp,positivo,0,0,2,0,0,0,0,0,1
@abigail23062973,"Bueno, ahora Lgante conquista a Dani y Nachi con Thiagui crían a las bebas (? xD","Jan 6, 2024 · 2:07 AM UTC",successful,powerful,Bueno ahora Lgante conquista a Dani y Nachi con Thiagui cran a las bebas  xD,bueno ahora lgante conquista dani nachi thiagui cran bebas,positivo,0,0,2,0,0,1,0,0,1
@Leu_Ospino,"El desierto no es tu castigo, es el lugar de conquista, es parte del camino que conduce a la salvación prometida.","Jan 6, 2024 · 2:07 AM UTC",successful,powerful,El desierto no es tu castigo es el lugar de conquista es parte del camino que conduce a la salvacin prometida,desierto castigo lugar conquista parte camino conduce salvacin prometida,positivo,0,0,1,0,0,0,0,0,0
@Becerrilvale4,Los chocolates son un abrazo al alma y mi amado me conquista siempre con uno 💗🫂,"Jan 6, 2024 · 2:05 AM UTC",successful,powerful,Los chocolates son un abrazo al alma y mi amado me conquista siempre con uno ,chocolate abrazo alma amado conquista siempre,positivo,0,0,1,0,0,1,0,0,1
@reheavyrejodida,Quiero ver el mejor documental del accidente en Los Andes y ver VIVEN así logro entender más. Y después quiero que me regalen el libro y saber todo más,"Jan 6, 2024 · 3:32 AM UTC",successful,powerful,Quiero ver el mejor documental del accidente en Los Andes y ver VIVEN as logro entender ms Y despus quiero que me regalen el libro y saber todo ms,quiero mejor documental accidente andes viven logro entender despus quiero regalen libro saber,positivo,0,0,4,0,0,4,0,0,3
@ArizaR_0,"He tratado convencerme de que puedo vivir momentos de intimidad reales.  Hablo de esos instantes en los que sabes que no desnudaste sólo un cuerpo sino también una mente.   Pero no, en cada oportunidad recuerdo que sentimentalmente estoy muerto, si quiera logro despertar interés.","Jan 6, 2024 · 3:30 AM UTC",successful,powerful,He tratado convencerme de que puedo vivir momentos de intimidad reales  Hablo de esos instantes en los que sabes que no desnudaste slo un cuerpo sino tambin una mente   Pero no en cada oportunidad recuerdo que sentimentalmente estoy muerto si quiera logro despertar inters,tratado convencerme puedo vivir momentos intimidad real hablo instantes sabes desnudaste cuerpo sino tambin mente cada oportunidad recuerdo sentimentalmente muerto quiera logro despertar inters,positivo,0,0,3,0,0,1,0,0,2
@TanjiroSsjVt,La 14 YA TENEMOS LA 14 SE LOGRO TENEMOS LA 14,"Jan 6, 2024 · 3:29 AM UTC",successful,powerful,La  YA TENEMOS LA  SE LOGRO TENEMOS LA ,logro,positivo,0,0,0,0,0,0,0,0,0
@perijkm,"Nunca me imaginé que me iban a enviar mensajes de que personas cercanas a mí están desaparecidas y un día después encuentran a una sin vida, aún no logro asimilar todo lo que ha pasado en dos días","Jan 6, 2024 · 3:29 AM UTC",successful,powerful,Nunca me imagin que me iban a enviar mensajes de que personas cercanas a m estn desaparecidas y un da despus encuentran a una sin vida an no logro asimilar todo lo que ha pasado en dos das,nunca imagin iban enviar mensajes persona cercanas estn desaparecidas despus encuentran vida logro asimilar pasado,positivo,2,0,1,2,0,2,2,0,1
@mavc_95,"Acabo de cerrar una fiesta de +45 y, de fondo, suena Luis Miguel.   Objetivo cumplido. Logró poner a tono a gente que me saca 20 tacos de experiencia vital.","Jan 6, 2024 · 3:28 AM UTC",successful,powerful,Acabo de cerrar una fiesta de  y de fondo suena Luis Miguel   Objetivo cumplido Logr poner a tono a gente que me saca  tacos de experiencia vital,acabo cerrar fiesta fondo suena luis miguel objetivo cumplido logr poner tono gente saca taco experiencia vital,positivo,0,0,2,0,0,1,0,0,1
@v4mpkt,no logro sentirme bien con mi cuerpo,"Jan 6, 2024 · 3:26 AM UTC",successful,powerful,no logro sentirme bien con mi cuerpo,logro sentirme bien cuerpo,positivo,0,0,1,0,0,1,0,0,1
@marlinfagundez,"Se logró Venezuelaaaa, hoy me cogen durísimo oyó JAJSJAJSJA","Jan 6, 2024 · 3:25 AM UTC",successful,powerful,Se logr Venezuelaaaa hoy me cogen dursimo oy JAJSJAJSJA,logr venezuelaaaa cogen dursimo jajsjajsja,positivo,0,0,0,0,0,0,0,0,0
@04Juanamedina,Quiero tratar de entenderte pero no lo logro 😑,"Jan 6, 2024 · 3:24 AM UTC",successful,powerful,Quiero tratar de entenderte pero no lo logro ,quiero tratar entenderte logro,positivo,0,0,1,0,0,1,0,0,1
@wekokuliao,"se imaginan q si estudio actuación y dsp m convierto en un actor famoso,, las noticias serían como joven de ciudad de la greda logro sobresalir en las pantallas","Jan 6, 2024 · 3:24 AM UTC",successful,powerful,se imaginan q si estudio actuacin y dsp m convierto en un actor famoso las noticias seran como joven de ciudad de la greda logro sobresalir en las pantallas,imaginan estudio actuacin convierto actor famoso noticias seran joven ciudad greda logro sobresalir pantallas,positivo,0,0,0,0,0,0,0,0,0
@vaalalvarez0,"De callado y trabajando acá estamos, sentaditos en las tribunas de diamante. Gracias a tanto esfuerzo y voluntad se logro","Jan 6, 2024 · 3:21 AM UTC",successful,powerful,De callado y trabajando ac estamos sentaditos en las tribunas de diamante Gracias a tanto esfuerzo y voluntad se logro,callado trabajando sentaditos tribunas diamante gracias esfuerzo voluntad logro,positivo,0,0,1,0,0,1,0,0,0
@tenderquokka,"una amiguita old stay me acaba de contar que cuando salió ""boxer"" todo el fandom quedó sorprendido por el rap de minho, colapsaron como nunca y decían ""el rap de minho en boxer"", y los otros fandom preguntaban si en serio minho rapeaba EN CALZONES; cómo no estuve para vivirlo? 😭","Jan 6, 2024 · 3:20 AM UTC",surprised,powerful,una amiguita old stay me acaba de contar que cuando sali boxer todo el fandom qued sorprendido por el rap de minho colapsaron como nunca y decan el rap de minho en boxer y los otros fandom preguntaban si en serio minho rapeaba EN CALZONES cmo no estuve para vivirlo ,amiguita stay acaba contar sali boxer fandom qued sorprendido minho colapsaron nunca decan minho boxer fandom preguntaban serio minho rapeaba calzones vivirlo,positivo,1,0,0,1,0,0,1,0,0
@yaritaestrelli,Prime Video está underrated. Me ha sorprendido bastante.,"Jan 6, 2024 · 3:11 AM UTC",surprised,powerful,Prime Video est underrated Me ha sorprendido bastante,prime video underrated sorprendido bastante,positivo,0,0,0,0,0,0,0,0,0
@flawlesspider,"""¿Tienes pareja Jax?"" Sorprendido.","Jan 6, 2024 · 3:11 AM UTC",surprised,powerful,Tienes pareja Jax Sorprendido,pareja sorprendido,positivo,0,0,0,0,0,0,0,0,0
@HannibalDex,"Esas brillantes e ineditas ideas que tienen los funcionarios uribistas antioqueños en montar ""grupos de seguridad"" me han sorprendido por su originalidad. Dónde paracos he escuchado eso antes?? 🤔🤔","Jan 6, 2024 · 3:04 AM UTC",surprised,powerful,Esas brillantes e ineditas ideas que tienen los funcionarios uribistas antioqueos en montar grupos de seguridad me han sorprendido por su originalidad Dnde paracos he escuchado eso antes ,brillantes ineditas idea funcionarios uribistas antioqueos montar grupos seguridad sorprendido originalidad dnde paracos escuchado,positivo,0,0,1,0,0,1,0,0,0
@saidbobadilla,"Me han sorprendido, no esperaba esta victoria","Jan 6, 2024 · 2:50 AM UTC",surprised,powerful,Me han sorprendido no esperaba esta victoria,sorprendido esperaba victoria,positivo,0,0,0,0,0,0,0,0,0
@kevinsantoya5,Lo de la fixie me dejó sorprendido,"Jan 6, 2024 · 2:20 AM UTC",surprised,powerful,Lo de la fixie me dej sorprendido,fixie sorprendido,positivo,0,0,0,0,0,0,0,0,0
@dragblem,El sorprendido fui yo jajaja,"Jan 6, 2024 · 2:13 AM UTC",surprised,powerful,El sorprendido fui yo jajaja,sorprendido jajaja,positivo,0,0,0,0,0,0,0,0,0
@yugimotta,MKBHD puso en uno de sus videos gráficas de las ventas de Apple y quedé sorprendido de que lo que más mueven son los teléfonos más caros,"Jan 6, 2024 · 1:43 AM UTC",surprised,powerful,MKBHD puso en uno de sus videos grficas de las ventas de Apple y qued sorprendido de que lo que ms mueven son los telfonos ms caros,mkbhd puso video grficas ventas apple qued sorprendido mueven telfonos caros,positivo,0,0,0,0,0,0,0,0,0
@vtsltsfs,El vago intentó “darme celos” diciendo que wonder woman era una viejita y me encantó la cara de sorprendido cuando yo le dije: ¿cierto? Esa mujer es todo lo que está bien la vida JAJAJAJAJAJAJA.,"Jan 6, 2024 · 1:31 AM UTC",surprised,powerful,El vago intent darme celos diciendo que wonder woman era una viejita y me encant la cara de sorprendido cuando yo le dije cierto Esa mujer es todo lo que est bien la vida JAJAJAJAJAJAJA,vago intent darme celos diciendo wonder woman viejita encant cara sorprendido dije cierto mujer bien vida jajajajajajaja,positivo,0,0,2,0,0,2,0,0,2
@scarreras10,sorprendido de lo rápido que estoy,"Jan 6, 2024 · 1:16 AM UTC",surprised,powerful,sorprendido de lo rpido que estoy,sorprendido rpido,positivo,0,0,1,0,0,1,0,0,0
@RafaelRodrhy,"Estoy tremendamente asombrado de la cantidad de gente que desean que a @JMilei le vaya mal, aunque esto implique un enorme daño social, por favor tengan empatía, dejen de lado intereses personales, por una vez en la vida acompañen un cambio, sin mirar color político, POR FAVOR 🙏","Jan 6, 2024 · 2:59 AM UTC",surprised,powerful,Estoy tremendamente asombrado de la cantidad de gente que desean que a  le vaya mal aunque esto implique un enorme dao social por favor tengan empata dejen de lado intereses personales por una vez en la vida acompaen un cambio sin mirar color poltico POR FAVOR ,tremendamente asombrado cantidad gente desean vaya aunque implique enorme social favor empata dejen lado intereses personales vida acompaen cambio mirar color poltico favor,positivo,1,1,1,1,1,0,2,1,0
@assstreeet,Me pregunto dónde estará el chico que me grabó a mi y a christie en el set de elsa y elmar  en el cusica bc estaba asombrado de lo loca maniática que estaba y que me decía iconica same hermana i feel you tuve una conexión con el cantamos lloramos where are you king???,"Jan 6, 2024 · 12:57 AM UTC",surprised,powerful,Me pregunto dnde estar el chico que me grab a mi y a christie en el set de elsa y elmar  en el cusica bc estaba asombrado de lo loca manitica que estaba y que me deca iconica same hermana i feel you tuve una conexin con el cantamos lloramos where are you king,pregunto dnde chico grab christie elsa elmar cusica asombrado loca manitica deca iconica same hermana feel conexin cantamos lloramos where king,positivo,0,0,0,0,0,0,0,0,0
@felipinortega,"He concluido la experiencia de 'La sociedad de la nieve' y me encuentro asombrado. A pesar de la posibilidad de caer en el sentimentalismo, se transforma en un impresionante despliegue de cómo puede ser la condición humana. No deberían perderse esta obra. Gracias @FilmBayona","Jan 5, 2024 · 11:41 PM UTC",surprised,powerful,He concluido la experiencia de La sociedad de la nieve y me encuentro asombrado A pesar de la posibilidad de caer en el sentimentalismo se transforma en un impresionante despliegue de cmo puede ser la condicin humana No deberan perderse esta obra Gracias ,concluido experiencia sociedad nieve encuentro asombrado pesar posibilidad caer sentimentalismo transforma impresionante despliegue puede condicin humana deberan perderse obra gracias,positivo,0,0,2,0,0,1,0,0,1
